Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,Hour_sin,Hour_cos
2514,12.2,45,3.1,2000,0.16,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1723,11.3,50,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1489,10.6,48,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1445,9.9,50,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1255,9.2,55,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
901,8.5,52,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
707,7.9,53,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
541,7.3,59,0.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
341,7.1,64,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
218,6.7,71,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
145,6.6,69,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
197,6.6,73,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
518,6.6,65,1.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1233,6.3,65,1.0,2000,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2000,7.0,56,3.1,1971,0.44,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1070,8.4,49,2.6,2000,1.17,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
792,10.2,44,2.3,1986,1.8,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
926,11.7,36,4.3,2000,2.28,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
967,13.2,31,3.8,2000,2.58,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1000,13.5,32,5.0,1990,2.56,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
991,13.4,32,4.9,2000,1.78,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1054,13.0,39,3.7,2000,1.09,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1284,13.8,36,2.9,2000,0.98,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1685,13.2,36,3.6,2000,0.55,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2378,12.1,40,2.4,1854,0.18,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1614,11.1,43,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1389,10.2,46,0.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1398,9.3,52,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1221,8.8,55,1.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
857,8.4,60,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
706,8.2,61,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
531,7.6,63,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
409,7.1,61,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
225,6.5,69,0.3,1981,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
168,6.2,71,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
183,6.0,72,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
412,5.8,67,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1142,5.3,73,0.7,2000,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
1996,6.0,64,1.1,1920,0.42,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1106,8.6,50,0.8,1785,1.13,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
877,11.6,40,1.7,1991,1.77,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
959,13.0,38,2.7,2000,2.3,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1073,14.7,38,1.0,1884,2.55,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1110,15.8,36,1.5,1888,2.59,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1187,16.5,32,1.4,1841,2.43,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1322,17.1,33,2.1,1929,2.04,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1488,16.9,34,1.2,1942,1.47,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1902,16.3,39,1.7,1969,0.8,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2618,14.3,46,1.3,2000,0.16,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1804,12.9,50,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1440,11.8,53,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1292,11.0,60,1.1,1995,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1347,10.5,62,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
940,9.8,66,0.5,1979,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
835,9.1,69,0.9,1885,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
739,8.5,70,0.2,1856,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
512,8.0,74,0.5,1786,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
374,7.6,78,0.7,1614,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
226,7.1,79,1.2,1567,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
148,6.7,81,1.1,1467,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
209,6.6,80,1.0,1424,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
412,6.2,83,0.8,1100,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
728,7.4,70,0.5,1373,0.36,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
853,10.0,56,1.0,1761,1.03,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
1037,12.6,50,1.4,1712,1.68,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1179,15.2,44,1.2,1301,2.16,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1402,16.6,36,0.7,1442,2.45,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1652,18.3,33,1.9,1324,2.53,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1712,19.3,27,1.3,1384,2.38,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1846,19.8,29,2.0,1246,1.97,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1916,19.4,29,1.2,1154,1.37,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1995,18.7,33,1.1,1164,0.7,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1695,16.5,38,1.6,1246,0.14,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1381,14.8,47,1.3,1111,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1261,13.8,52,1.6,1088,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1312,12.6,56,1.1,1053,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1147,11.7,60,0.5,1002,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
971,11.0,62,0.3,946,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
811,10.4,59,0.0,971,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
584,9.5,65,0.9,990,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
429,9.1,68,0.3,921,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
308,8.4,73,0.4,820,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
185,7.9,76,1.3,771,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
110,7.6,79,0.3,765,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
150,7.2,80,0.7,729,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
304,6.9,81,0.8,665,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
556,7.5,72,1.1,697,0.34,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
775,10.1,60,0.8,726,1.02,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
847,13.3,47,0.5,818,1.67,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1056,16.2,41,1.0,878,2.11,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1394,17.2,33,1.1,1258,2.28,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1593,18.1,32,1.5,1684,2.21,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1767,18.9,31,2.6,1936,2.37,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1948,20.1,32,2.4,1893,2.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
2097,19.1,31,2.1,1960,1.27,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1990,18.2,43,2.3,1925,0.68,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1662,16.2,58,2.4,1991,0.12,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1377,15.1,60,2.9,1979,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1306,14.4,61,2.3,1945,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1261,13.8,66,2.4,1897,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1029,13.5,71,1.7,1711,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
810,13.2,73,1.2,1639,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
638,12.6,78,1.3,1427,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
393,12.2,80,1.4,1283,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
272,11.8,82,0.7,1262,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
171,11.3,85,0.0,907,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
152,11.0,82,0.1,951,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
209,11.1,79,0.3,1140,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
504,11.2,81,0.2,1071,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1271,11.5,81,0.8,960,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2070,12.0,77,0.4,891,0.12,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1119,12.8,74,0.5,831,0.31,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
837,14.1,66,0.6,827,0.58,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
910,16.7,65,1.5,675,1.42,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1052,19.0,60,1.8,513,2.11,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1058,19.7,52,2.1,512,1.83,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1121,20.0,48,2.1,586,1.72,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1183,20.4,43,1.7,690,1.43,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1413,20.3,44,2.2,793,1.09,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1773,19.3,49,2.8,966,0.55,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2635,18.0,66,2.3,554,0.1,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1911,16.9,74,1.8,366,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1659,15.9,81,2.8,250,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1556,15.5,86,1.3,178,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1377,14.8,83,1.5,227,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
914,14.1,74,1.5,486,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
726,13.3,64,1.7,860,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
568,12.4,65,1.1,1099,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
427,11.7,70,1.0,1012,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
253,11.5,61,1.4,1399,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
145,11.0,69,0.6,1510,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
202,10.2,70,1.5,1519,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
491,10.1,71,0.2,1474,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1216,10.2,68,0.4,1493,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2134,10.4,63,0.6,1367,0.19,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1177,11.8,55,0.7,1182,0.55,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
854,14.4,45,0.6,1206,1.28,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
914,16.5,39,0.7,1351,1.68,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1063,18.8,35,1.2,1057,2.06,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1108,19.4,31,2.0,1862,2.02,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1113,19.9,29,1.9,1833,2.09,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1203,19.9,31,2.0,1613,1.57,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1407,19.5,32,2.1,1436,1.1,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1811,18.4,38,1.8,1565,0.5,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2716,16.9,47,1.4,1637,0.11,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1867,15.5,63,1.7,1774,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1568,14.8,68,2.0,1502,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1618,14.3,72,1.0,1374,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1425,13.6,71,0.6,1457,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
950,12.9,78,0.6,1201,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
739,12.3,75,1.2,1332,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
600,11.5,74,1.2,1305,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
381,10.8,77,0.3,1268,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
239,10.2,80,0.3,1191,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
157,9.7,76,0.0,1308,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
210,9.2,77,0.0,1278,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
503,8.8,77,0.2,1077,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1213,8.6,77,0.7,965,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2202,9.2,68,0.2,952,0.28,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1200,11.2,63,1.1,656,0.88,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
842,14.0,58,1.6,841,1.53,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
961,15.5,25,2.5,1727,2.1,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1088,16.2,29,2.5,1935,2.45,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1115,17.7,25,2.1,1917,2.48,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1083,18.3,24,1.7,1983,2.4,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1175,18.3,21,2.7,2000,2.02,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1409,18.0,26,2.1,2000,1.45,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1896,16.9,34,2.5,2000,0.74,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2445,14.6,39,2.3,2000,0.11,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1819,13.2,42,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1558,12.2,47,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1493,10.8,53,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1278,9.9,50,0.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
896,9.7,56,0.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
694,9.2,64,0.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
579,9.0,66,0.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
385,8.7,71,0.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
244,8.6,74,0.6,1985,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
165,8.1,78,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
185,7.8,81,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
458,7.6,82,0.3,1933,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1191,7.7,81,0.4,1992,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2154,8.5,77,0.5,1995,0.21,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1165,10.9,60,0.9,1997,0.93,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
864,13.7,57,1.2,2000,1.33,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
917,15.0,52,1.4,2000,1.5,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1132,16.8,50,1.6,2000,1.94,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1152,18.1,43,2.2,2000,2.3,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1122,18.7,39,1.3,2000,1.66,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1203,19.0,38,1.9,2000,1.72,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1473,18.5,40,1.8,2000,1.28,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1804,16.9,44,1.6,2000,0.44,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2499,15.7,45,2.5,2000,0.06,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1878,14.9,49,2.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1528,13.8,56,1.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1466,12.6,60,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1302,11.6,61,0.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
944,10.9,64,0.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
783,10.3,67,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
653,9.8,68,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
433,9.2,72,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
262,8.5,74,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
184,8.1,76,0.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
162,7.7,73,0.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
491,7.2,77,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1188,7.3,72,0.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2113,7.9,63,0.6,2000,0.3,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1191,11.1,53,1.0,2000,1.05,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
850,13.8,44,1.5,1953,1.66,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
981,16.4,35,1.1,2000,2.13,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1161,17.4,33,1.1,2000,2.39,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1190,18.9,33,1.8,2000,2.43,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1221,19.8,32,2.3,1978,2.25,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1390,19.7,30,3.0,1971,1.89,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1527,19.3,29,2.8,2000,1.34,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1939,18.5,35,2.2,2000,0.68,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2631,16.6,40,2.4,2000,0.11,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1769,15.3,53,2.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1512,14.2,56,1.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1457,13.3,56,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1331,12.3,65,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1018,11.7,70,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
891,11.3,71,1.2,1997,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
774,10.9,72,0.0,1966,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
522,10.1,78,0.1,1887,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
386,9.5,77,0.4,1611,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
246,8.9,75,0.4,1877,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
154,8.1,76,0.6,1309,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
219,7.5,79,0.6,1025,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
427,7.0,82,0.5,867,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
784,7.8,70,1.4,1034,0.29,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
921,10.4,60,1.3,1326,0.99,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
997,13.0,49,0.5,1685,1.61,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1175,16.2,39,1.6,1580,2.05,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1407,17.7,33,2.2,1556,2.37,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1585,19.4,26,1.1,1942,2.45,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1649,20.0,22,1.6,1950,2.29,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1760,21.3,24,1.5,1832,1.91,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1813,20.9,20,2.0,1976,1.35,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1949,19.2,23,1.5,2000,0.62,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
